546593.33	4057719.92	-8.16
546603.11	4057717.06	-8.17
546613.99	4057713.82	-8.18
546621.69	4057710.95	-8.19
546646.22	4057705.27	-8.2
546655.91	4057702.03	-8.21
546662.18	4057699.11	-8.22
546669.1	4057695.7	-8.22
546676.86	4057692.33	-8.43
546688.37	4057688.88	-8.43
546700.21	4057686.71	-8.44
546728.41	4057676.95	-8.26
546741.16	4057674.41	-8.27
546748.61	4057672.01	-8.28
546755.78	4057670.21	-8.28
546761.5	4057667.04	-8.29
546767.46	4057664.15	-8.29
546774.8	4057662.05	-8.3
546788.39	4057660.47	-8.31
546794.84	4057657.62	-8.31
546813.07	4057649.87	-8.33
546820.13	4057648.37	-8.34
546838.18	4057643.68	-8.36
546854.24	4057639.17	-8.4
546861.88	4057637.38	-8.43
546868.11	4057635.48	-8.45
546874.21	4057632.83	-8.46
546880.77	4057629.22	-8.48
546887.04	4057626.21	-8.48
546896.43	4057622.58	-8.43
546902.71	4057621.23	-8.45
546908.57	4057619.79	-8.46
546922.02	4057617.42	-8.5
546936.82	4057614.21	-8.5
546942.68	4057611.99	-8.51
546948.61	4057608.63	-8.51
546971.57	4057600.8	-8.52
547003.84	4057590.83	-8.53
547017.86	4057587.3	-8.54
547024.52	4057585.15	-8.54
547031.11	4057583.17	-8.54
547037.67	4057581.47	-8.55
547044.74	4057579.23	-8.55
547051.79	4057576.43	-8.55
547058.39	4057573.94	-8.55
547079.92	4057567.73	-8.56
547090.08	4057564.97	-8.58
547099.02	4057561.55	-8.58
547118.42	4057555.83	-8.57
547132.5	4057554.82	-8.5
547216.5	4057801.06	-9.96
547209.82	4057795.44	-10
547203.47	4057786.81	-9.96
547200.98	4057780.48	-9.91
547199.46	4057774.26	-9.86
547198.42	4057767.6	-9.82
547197.63	4057760.42	-9.78
547195.54	4057753.15	-9.76
547187.66	4057732.51	-9.73
547186.54	4057726.58	-9.73
547183.22	4057715.86	-9.73
547180.36	4057706.82	-9.67
547178.82	4057700.86	-9.58
547177.09	4057694.61	-9.5
547175.63	4057688.43	-9.42
547173.33	4057682.25	-9.4
547170.62	4057675.05	-9.39
547168.29	4057666.69	-9.38
547163.15	4057650.09	-9.36
547160.24	4057642.95	-9.35
547157.46	4057636.16	-9.31
547155.03	4057630.44	-9.25
547152.81	4057624.6	-9.04
547149.51	4057614.65	-9.05
547147.91	4057608.76	-9.15
547147.79	4057602.73	-8.93
547147.23	4057596.34	-8.93
547146.62	4057589.81	-8.86
547145.16	4057583.84	-8.74
547144.17	4057577.77	-8.74
547143.52	4057571.8	-8.85
547142.45	4057565.71	-8.72
547139.87	4057560.28	-8.64
547128.81	4057570.32	-8.77
547125.55	4057564.65	-8.72
547129.65	4057547.16	-8.6
547127.17	4057540.05	-8.58
547124.72	4057534.16	-8.53
547122.56	4057526.65	-8.61
547121.15	4057519.4	-8.52
547120.41	4057513.33	-8.43
547119.67	4057507.35	-8.37
547118.16	4057501.15	-8.36
547114.08	4057491.5	-8.35
547110.83	4057485.77	-8.36
547106.03	4057477.22	-8.37
547098.63	4057452.13	-8.25
547097.4	4057446.03	-8.19
547095.85	4057439.61	-8.14
547094.35	4057433.21	-8.08
547092.59	4057426.09	-8.02
547090.98	4057419.4	-7.97
547089.66	4057412.94	-7.94
547088.11	4057406.6	-7.91
547085.69	4057400.06	-7.88
547083.27	4057394.02	-7.85
547080.16	4057387.4	-7.82
547076.17	4057381.4	-7.79
547072.48	4057375.02	-7.76
547070.04	4057369.24	-7.73
547064.42	4057350.7	-7.55
547062.94	4057343.89	-7.48
547061.32	4057337.91	-7.36
547060.12	4057332.02	-7.32
547058.29	4057324.4	-7.29
547056.59	4057318.48	-7.27
547055.24	4057312.21	-7.25
547053.74	4057305.54	-7.23
547052.2	4057298.47	-7.18
547050.45	4057291.48	-7.11
547048.61	4057285.33	-7.05
547046.18	4057278.6	-7.02
547038.21	4057261.22	-7.05
547036.41	4057255	-7.02
547034.77	4057248.86	-7
547033.14	4057240.8	-6.97
547031.28	4057233.37	-6.94
547028.86	4057226.44	-6.9
547026.51	4057219.43	-6.72
547025.44	4057213.42	-6.59
547023.63	4057207.65	-6.51
547021.17	4057201.74	-6.43
547018.95	4057195.56	-6.47
547016.97	4057189.67	-6.5
547014.66	4057181.7	-6.54
547012.76	4057175.44	-6.53
547011.08	4057169.24	-6.44
547009.64	4057163.06	-6.28
547008.33	4057156.56	-6.36
547006.25	4057147.1	-6.36
547005.37	4057140.89	-6.3
547003.52	4057134.52	-6.33
547001.23	4057127.01	-6.34
546998.28	4057121.75	-6.29
546994.74	4057115.03	-6.24
546992.23	4057109.57	-6.26
546991.34	4057103.62	-6.28
546992.47	4057096.46	-6.22
546994.37	4057090.7	-6.31
546998.11	4057082.53	-6.4
547001.13	4057077.18	-6.46
547002.55	4057071.18	-6.5
546996.4	4057067.93	-6.54
546990.32	4057065.38	-6.56
546987.61	4057059.73	-6.36
546976.82	4057056.71	-6.6
546967.02	4057041.99	-6.23
546968.16	4057035.99	-6.53
546967.38	4057029.43	-6.64
546953.77	4056986.89	-7.04
